year,countries,region,category,score
2008,Central African Rep.,Sub-Saharan Africa,ef_score,5.37
2008,Chad,Sub-Saharan Africa,ef_score,5.27
2008,Chile,Latin America & the Caribbean,ef_score,7.98
2008,China,East Asia,ef_score,5.98
2008,Colombia,Latin America & the Caribbean,ef_score,6.63
2008,Dem. Rep. Congo,Sub-Saharan Africa,ef_score,5.15
2008,Congo,Sub-Saharan Africa,ef_score,4.61
2008,Costa Rica,Latin America & the Caribbean,ef_score,7.36
2008,Côte d'Ivoire,Sub-Saharan Africa,ef_score,5.46
2008,Croatia,Eastern Europe,ef_score,6.76
2008,Cyprus,Eastern Europe,ef_score,7.85
2008,Czechia,Eastern Europe,ef_score,7.63
2008,Denmark,Western Europe,ef_score,8.04
2008,Dominican Republic,Latin America & the Caribbean,ef_score,6.73
2008,Ecuador,Latin America & the Caribbean,ef_score,6.36
2008,Egypt,Middle East & North Africa,ef_score,6.27
2008,El Salvador,Latin America & the Caribbean,ef_score,7.76
2008,Estonia,Eastern Europe,ef_score,7.84
2008,Ethiopia,Sub-Saharan Africa,ef_score,5.1
2008,Fiji,Oceania,ef_score,6.96
2008,Finland,Western Europe,ef_score,7.9
2008,France,Western Europe,ef_score,7.74
2008,Gabon,Sub-Saharan Africa,ef_score,5.82
2008,Georgia,Caucasus & Central Asia,ef_score,7.56
2008,Germany,Western Europe,ef_score,7.7
2008,Ghana,Sub-Saharan Africa,ef_score,6.98
2008,Greece,Eastern Europe,ef_score,7.19
2008,Guatemala,Latin America & the Caribbean,ef_score,7.45
2008,Guinea-Bissau,Sub-Saharan Africa,ef_score,4.72
2008,Guyana,Latin America & the Caribbean,ef_score,6.54
2008,Haiti,Latin America & the Caribbean,ef_score,6.94
2008,Honduras,Latin America & the Caribbean,ef_score,7.31
2008,"Hong Kong SAR, China",East Asia,ef_score,9.07
2008,Hungary,Eastern Europe,ef_score,7.43
2008,Iceland,Western Europe,ef_score,7.17
2008,India,South Asia,ef_score,6.33
2008,Indonesia,South Asia,ef_score,6.63
2008,Iran,Middle East & North Africa,ef_score,5.95
2008,Ireland,Western Europe,ef_score,8.03
2008,Israel,Middle East & North Africa,ef_score,7.33
2008,Italy,Western Europe,ef_score,7.46
2008,Jamaica,Latin America & the Caribbean,ef_score,7.16
2008,Japan,East Asia,ef_score,7.9
2008,Jordan,Middle East & North Africa,ef_score,7.16
2008,Kazakhstan,Caucasus & Central Asia,ef_score,6.68
2008,Kenya,Sub-Saharan Africa,ef_score,6.98
2008,South Korea,East Asia,ef_score,7.49
2008,Kuwait,Middle East & North Africa,ef_score,6.92
2008,Kyrgyzstan,Caucasus & Central Asia,ef_score,6.76
2008,Latvia,Eastern Europe,ef_score,7.88
2008,Lesotho,Sub-Saharan Africa,ef_score,6.22
2008,Lithuania,Eastern Europe,ef_score,7.5
2008,Luxembourg,Western Europe,ef_score,7.7
2008,Madagascar,Sub-Saharan Africa,ef_score,6.15
2008,Malawi,Sub-Saharan Africa,ef_score,6.09
2008,Malaysia,South Asia,ef_score,6.45
2008,Mali,Sub-Saharan Africa,ef_score,5.8
2008,Malta,Western Europe,ef_score,7.71
2008,Mauritania,Sub-Saharan Africa,ef_score,5.7
2008,Mauritius,Sub-Saharan Africa,ef_score,7.93
2008,Mexico,Latin America & the Caribbean,ef_score,6.88
2008,Moldova,Eastern Europe,ef_score,6.6
2008,Mongolia,East Asia,ef_score,6.85
2008,Montenegro,Eastern Europe,ef_score,6.8
2008,Morocco,Middle East & North Africa,ef_score,6.24
2008,Mozambique,Sub-Saharan Africa,ef_score,5.76
2008,Myanmar,South Asia,ef_score,3.63
2008,Namibia,Sub-Saharan Africa,ef_score,6.75
2008,Nepal,South Asia,ef_score,6.47
2008,Netherlands,Western Europe,ef_score,7.88
2008,New Zealand,Oceania,ef_score,8.37
2008,Nicaragua,Latin America & the Caribbean,ef_score,7.23
2008,Niger,Sub-Saharan Africa,ef_score,5.31
2008,Nigeria,Sub-Saharan Africa,ef_score,6.07
2008,North Macedonia,Eastern Europe,ef_score,7.3
2008,Norway,Western Europe,ef_score,7.72
2008,Oman,Middle East & North Africa,ef_score,6.95
2008,Pakistan,South Asia,ef_score,5.74
2008,Panama,Latin America & the Caribbean,ef_score,7.44
2008,Papua New Guinea,Oceania,ef_score,6.72
2008,Paraguay,Latin America & the Caribbean,ef_score,6.95
2008,Peru,Latin America & the Caribbean,ef_score,7.69
2008,Philippines,South Asia,ef_score,6.83
2008,Poland,Eastern Europe,ef_score,6.83
2008,Portugal,Western Europe,ef_score,7.47
2008,Romania,Eastern Europe,ef_score,7.55
2008,Russia,Eastern Europe,ef_score,6.28
2008,Rwanda,Sub-Saharan Africa,ef_score,6.67
2008,Senegal,Sub-Saharan Africa,ef_score,5.65
2008,Serbia,Eastern Europe,ef_score,6.59
2008,Sierra Leone,Sub-Saharan Africa,ef_score,6.23
2008,Singapore,South Asia,ef_score,8.79
2008,Slovak Republic,Eastern Europe,ef_score,7.73
2008,Slovenia,Eastern Europe,ef_score,7.3
2008,South Africa,Sub-Saharan Africa,ef_score,6.79
2008,Spain,Western Europe,ef_score,7.74
2008,Sri Lanka,South Asia,ef_score,6.03
2008,Sweden,Western Europe,ef_score,7.68
2008,Switzerland,Western Europe,ef_score,8.47
2008,Syria,Middle East & North Africa,ef_score,5.41
2008,Taiwan,East Asia,ef_score,7.41
2008,Tanzania,Sub-Saharan Africa,ef_score,6.24
2008,Thailand,South Asia,ef_score,6.75
2008,Togo,Sub-Saharan Africa,ef_score,5.69
2008,Trinidad and Tobago,Latin America & the Caribbean,ef_score,7.24
2008,Tunisia,Middle East & North Africa,ef_score,6.44
2008,Turkey,Middle East & North Africa,ef_score,6.97
2008,Uganda,Sub-Saharan Africa,ef_score,7.33
2008,Ukraine,Eastern Europe,ef_score,5.7
2008,United Arab Emirates,Middle East & North Africa,ef_score,7.24
2008,United Kingdom,Western Europe,ef_score,8.17
2008,United States of America,North America,ef_score,8.33
2008,Uruguay,Latin America & the Caribbean,ef_score,7.31
2008,Venezuela,Latin America & the Caribbean,ef_score,4.19
2008,Vietnam,South Asia,ef_score,5.75
2008,Zambia,Sub-Saharan Africa,ef_score,7.15
2008,Zimbabwe,Sub-Saharan Africa,ef_score,4.91
2007,Albania,Eastern Europe,ef_score,7.31
2007,Algeria,Middle East & North Africa,ef_score,5.36
2007,Angola,Sub-Saharan Africa,ef_score,4.59
2007,Argentina,Latin America & the Caribbean,ef_score,6.31
2007,Armenia,Caucasus & Central Asia,ef_score,7.68
2007,Australia,Oceania,ef_score,8.25
2007,Austria,Western Europe,ef_score,7.91
2007,Azerbaijan,Caucasus & Central Asia,ef_score,5.68
2007,Bahamas,Latin America & the Caribbean,ef_score,7.61
2007,Bahrain,Middle East & North Africa,ef_score,7.33
2007,Bangladesh,South Asia,ef_score,6.08
2007,Barbados,Latin America & the Caribbean,ef_score,6.35
2007,Belgium,Western Europe,ef_score,7.58
2007,Belize,Latin America & the Caribbean,ef_score,7.22
2007,Benin,Sub-Saharan Africa,ef_score,5.96
2007,Bolivia,Latin America & the Caribbean,ef_score,6.38
2007,Bosnia and Herz.,Eastern Europe,ef_score,6.69
2007,Botswana,Sub-Saharan Africa,ef_score,7.22
2007,Brazil,Latin America & the Caribbean,ef_score,6.42
2007,Bulgaria,Eastern Europe,ef_score,7.4
2007,Burkina Faso,Sub-Saharan Africa,ef_score,5.87
2007,Burundi,Sub-Saharan Africa,ef_score,5.68
2007,Cameroon,Sub-Saharan Africa,ef_score,5.65
2007,Canada,North America,ef_score,8.21
2007,Central African Rep.,Sub-Saharan Africa,ef_score,5.41
2007,Chad,Sub-Saharan Africa,ef_score,5.35
2007,Chile,Latin America & the Caribbean,ef_score,8.04
2007,China,East Asia,ef_score,6
2007,Colombia,Latin America & the Caribbean,ef_score,6.55
2007,Dem. Rep. Congo,Sub-Saharan Africa,ef_score,5.14
2007,Congo,Sub-Saharan Africa,ef_score,4.6
2007,Costa Rica,Latin America & the Caribbean,ef_score,7.51
2007,Côte d'Ivoire,Sub-Saharan Africa,ef_score,5.59
2007,Croatia,Eastern Europe,ef_score,6.67
2007,Cyprus,Eastern Europe,ef_score,7.87
2007,Czechia,Eastern Europe,ef_score,7.63
2007,Denmark,Western Europe,ef_score,8.14
2007,Dominican Republic,Latin America & the Caribbean,ef_score,6.82
2007,Ecuador,Latin America & the Caribbean,ef_score,6.19
2007,Egypt,Middle East & North Africa,ef_score,6.34
2007,El Salvador,Latin America & the Caribbean,ef_score,7.77
2007,Estonia,Eastern Europe,ef_score,7.97
2007,Ethiopia,Sub-Saharan Africa,ef_score,5.46
2007,Fiji,Oceania,ef_score,6.85
2007,Finland,Western Europe,ef_score,7.96
2007,France,Western Europe,ef_score,7.79
2007,Gabon,Sub-Saharan Africa,ef_score,5.77
2007,Georgia,Caucasus & Central Asia,ef_score,7.64
2007,Germany,Western Europe,ef_score,7.74
2007,Ghana,Sub-Saharan Africa,ef_score,7.03
2007,Greece,Eastern Europe,ef_score,7.44
2007,Guatemala,Latin America & the Caribbean,ef_score,7.52
2007,Guinea-Bissau,Sub-Saharan Africa,ef_score,4.68
2007,Guyana,Latin America & the Caribbean,ef_score,6.42
2007,Haiti,Latin America & the Caribbean,ef_score,6.85
2007,Honduras,Latin America & the Caribbean,ef_score,7.32
2007,"Hong Kong SAR, China",East Asia,ef_score,9.03
2007,Hungary,Eastern Europe,ef_score,7.41
2007,Iceland,Western Europe,ef_score,7.97
2007,India,South Asia,ef_score,6.39
2007,Indonesia,South Asia,ef_score,6.67
2007,Iran,Middle East & North Africa,ef_score,5.97
2007,Ireland,Western Europe,ef_score,8.22
2007,Israel,Middle East & North Africa,ef_score,7.4
2007,Italy,Western Europe,ef_score,7.53
2007,Jamaica,Latin America & the Caribbean,ef_score,7.4
2007,Japan,East Asia,ef_score,8
2007,Jordan,Middle East & North Africa,ef_score,7.29
2007,Kazakhstan,Caucasus & Central Asia,ef_score,6.73
2007,Kenya,Sub-Saharan Africa,ef_score,7.26
2007,South Korea,East Asia,ef_score,7.65
2007,Kuwait,Middle East & North Africa,ef_score,7.23
2007,Kyrgyzstan,Caucasus & Central Asia,ef_score,6.84
2007,Latvia,Eastern Europe,ef_score,7.95
2007,Lesotho,Sub-Saharan Africa,ef_score,6.33
2007,Lithuania,Eastern Europe,ef_score,7.69
2007,Luxembourg,Western Europe,ef_score,7.69
2007,Madagascar,Sub-Saharan Africa,ef_score,5.97
2007,Malawi,Sub-Saharan Africa,ef_score,5.82
2007,Malaysia,South Asia,ef_score,6.61
2007,Mali,Sub-Saharan Africa,ef_score,5.98
2007,Malta,Western Europe,ef_score,7.76
2007,Mauritania,Sub-Saharan Africa,ef_score,5.6
2007,Mauritius,Sub-Saharan Africa,ef_score,7.84
2007,Mexico,Latin America & the Caribbean,ef_score,6.88
2007,Moldova,Eastern Europe,ef_score,6.54
2007,Mongolia,East Asia,ef_score,7
2007,Montenegro,Eastern Europe,ef_score,6.78
2007,Morocco,Middle East & North Africa,ef_score,6.22
2007,Mozambique,Sub-Saharan Africa,ef_score,5.71
2007,Myanmar,South Asia,ef_score,3.34
2007,Namibia,Sub-Saharan Africa,ef_score,6.78
2007,Nepal,South Asia,ef_score,6.69
2007,Netherlands,Western Europe,ef_score,7.94
2007,New Zealand,Oceania,ef_score,8.4
2007,Nicaragua,Latin America & the Caribbean,ef_score,7.46
2007,Niger,Sub-Saharan Africa,ef_score,5.31
2007,Nigeria,Sub-Saharan Africa,ef_score,6.28
2007,North Macedonia,Eastern Europe,ef_score,7.24
2007,Norway,Western Europe,ef_score,7.84
2007,Oman,Middle East & North Africa,ef_score,7.12
2007,Pakistan,South Asia,ef_score,5.92
2007,Panama,Latin America & the Caribbean,ef_score,7.62
2007,Papua New Guinea,Oceania,ef_score,6.64
2007,Paraguay,Latin America & the Caribbean,ef_score,6.93
2007,Peru,Latin America & the Caribbean,ef_score,7.64
2007,Philippines,South Asia,ef_score,6.93
2007,Poland,Eastern Europe,ef_score,6.8
2007,Portugal,Western Europe,ef_score,7.54
2007,Romania,Eastern Europe,ef_score,7.46
2007,Russia,Eastern Europe,ef_score,6.26
2007,Rwanda,Sub-Saharan Africa,ef_score,6.41
2007,Senegal,Sub-Saharan Africa,ef_score,5.65
2007,Serbia,Eastern Europe,ef_score,6.73
2007,Sierra Leone,Sub-Saharan Africa,ef_score,6.21
2007,Singapore,South Asia,ef_score,8.82
2007,Slovak Republic,Eastern Europe,ef_score,7.72
2007,Slovenia,Eastern Europe,ef_score,7.26
2007,South Africa,Sub-Saharan Africa,ef_score,6.96
2007,Spain,Western Europe,ef_score,7.79
2007,Sri Lanka,South Asia,ef_score,6.23
2007,Sweden,Western Europe,ef_score,7.71
2007,Switzerland,Western Europe,ef_score,8.58
2007,Syria,Middle East & North Africa,ef_score,5.69
2007,Taiwan,East Asia,ef_score,7.45
2007,Tanzania,Sub-Saharan Africa,ef_score,6.3
2007,Thailand,South Asia,ef_score,6.72
2007,Togo,Sub-Saharan Africa,ef_score,5.86
2007,Trinidad and Tobago,Latin America & the Caribbean,ef_score,7.35
2007,Tunisia,Middle East & North Africa,ef_score,6.47
2007,Turkey,Middle East & North Africa,ef_score,6.52
2007,Uganda,Sub-Saharan Africa,ef_score,7.29
2007,Ukraine,Eastern Europe,ef_score,5.73
2007,United Arab Emirates,Middle East & North Africa,ef_score,7.31
2007,United Kingdom,Western Europe,ef_score,8.29
2007,United States of America,North America,ef_score,8.53
2007,Uruguay,Latin America & the Caribbean,ef_score,7.34
2007,Venezuela,Latin America & the Caribbean,ef_score,4.29
2007,Vietnam,South Asia,ef_score,5.9
2007,Zambia,Sub-Saharan Africa,ef_score,7.1
2007,Zimbabwe,Sub-Saharan Africa,ef_score,3.7
2006,Albania,Eastern Europe,ef_score,7.27
2006,Algeria,Middle East & North Africa,ef_score,5.44
2006,Angola,Sub-Saharan Africa,ef_score,4.57
2006,Argentina,Latin America & the Caribbean,ef_score,6.15
2006,Armenia,Caucasus & Central Asia,ef_score,7.66
2006,Australia,Oceania,ef_score,8.21
2006,Austria,Western Europe,ef_score,7.91
2006,Azerbaijan,Caucasus & Central Asia,ef_score,5.86
2006,Bahamas,Latin America & the Caribbean,ef_score,7.59
2006,Bahrain,Middle East & North Africa,ef_score,7.19
2006,Bangladesh,South Asia,ef_score,6.07
2006,Barbados,Latin America & the Caribbean,ef_score,6.39
2006,Belgium,Western Europe,ef_score,7.55
2006,Belize,Latin America & the Caribbean,ef_score,7.25
2006,Benin,Sub-Saharan Africa,ef_score,5.98
2006,Bolivia,Latin America & the Caribbean,ef_score,6.54
2006,Bosnia and Herz.,Eastern Europe,ef_score,6.51
2006,Botswana,Sub-Saharan Africa,ef_score,7.1
2006,Brazil,Latin America & the Caribbean,ef_score,6.4
2006,Bulgaria,Eastern Europe,ef_score,7.35
2006,Burkina Faso,Sub-Saharan Africa,ef_score,5.79
2006,Burundi,Sub-Saharan Africa,ef_score,5.72
2006,Cameroon,Sub-Saharan Africa,ef_score,5.7
2006,Canada,North America,ef_score,8.27
2006,Central African Rep.,Sub-Saharan Africa,ef_score,5.14
2006,Chad,Sub-Saharan Africa,ef_score,5.42
2006,Chile,Latin America & the Caribbean,ef_score,7.99
2006,China,East Asia,ef_score,5.88
2006,Colombia,Latin America & the Caribbean,ef_score,6.51
2006,Dem. Rep. Congo,Sub-Saharan Africa,ef_score,5.11
2006,Congo,Sub-Saharan Africa,ef_score,4.81
2006,Costa Rica,Latin America & the Caribbean,ef_score,7.65
2006,Côte d'Ivoire,Sub-Saharan Africa,ef_score,5.78
2006,Croatia,Eastern Europe,ef_score,6.65
2006,Cyprus,Eastern Europe,ef_score,7.49
2006,Czechia,Eastern Europe,ef_score,7.48
2006,Denmark,Western Europe,ef_score,8.17
2006,Dominican Republic,Latin America & the Caribbean,ef_score,6.64
2006,Ecuador,Latin America & the Caribbean,ef_score,6.24
2006,Egypt,Middle East & North Africa,ef_score,6.18
2006,El Salvador,Latin America & the Caribbean,ef_score,7.68
2006,Estonia,Eastern Europe,ef_score,8
2006,Ethiopia,Sub-Saharan Africa,ef_score,5.4
2006,Fiji,Oceania,ef_score,6.9
2006,Finland,Western Europe,ef_score,7.93
2006,France,Western Europe,ef_score,7.58
2006,Gabon,Sub-Saharan Africa,ef_score,5.74
2006,Georgia,Caucasus & Central Asia,ef_score,7.77
2006,Germany,Western Europe,ef_score,7.78
2006,Ghana,Sub-Saharan Africa,ef_score,7.02
2006,Greece,Eastern Europe,ef_score,7.4
2006,Guatemala,Latin America & the Caribbean,ef_score,7.48
2006,Guinea-Bissau,Sub-Saharan Africa,ef_score,5.06
2006,Guyana,Latin America & the Caribbean,ef_score,6.37
2006,Haiti,Latin America & the Caribbean,ef_score,6.77
2006,Honduras,Latin America & the Caribbean,ef_score,7.33
2006,"Hong Kong SAR, China",East Asia,ef_score,9.04
2006,Hungary,Eastern Europe,ef_score,7.35
2006,Iceland,Western Europe,ef_score,7.96
2006,India,South Asia,ef_score,6.37
2006,Indonesia,South Asia,ef_score,6.59
2006,Iran,Middle East & North Africa,ef_score,6.13
2006,Ireland,Western Europe,ef_score,8.21
2006,Israel,Middle East & North Africa,ef_score,7.36
2006,Italy,Western Europe,ef_score,7.56
2006,Jamaica,Latin America & the Caribbean,ef_score,7.57
2006,Japan,East Asia,ef_score,7.99
2006,Jordan,Middle East & North Africa,ef_score,7.19
2006,Kazakhstan,Caucasus & Central Asia,ef_score,6.49
2006,Kenya,Sub-Saharan Africa,ef_score,7.15
2006,South Korea,East Asia,ef_score,7.65
2006,Kuwait,Middle East & North Africa,ef_score,7.12
2006,Kyrgyzstan,Caucasus & Central Asia,ef_score,6.76
2006,Latvia,Eastern Europe,ef_score,7.91
2006,Lesotho,Sub-Saharan Africa,ef_score,6.24
2006,Lithuania,Eastern Europe,ef_score,7.69
2006,Luxembourg,Western Europe,ef_score,7.6
2006,Madagascar,Sub-Saharan Africa,ef_score,5.9
2006,Malawi,Sub-Saharan Africa,ef_score,5.5
2006,Malaysia,South Asia,ef_score,6.51
2006,Mali,Sub-Saharan Africa,ef_score,5.85
2006,Malta,Western Europe,ef_score,7.48
2006,Mauritania,Sub-Saharan Africa,ef_score,5.62
2006,Mauritius,Sub-Saharan Africa,ef_score,7.47
2006,Mexico,Latin America & the Caribbean,ef_score,6.95
2006,Moldova,Eastern Europe,ef_score,6.53
2006,Mongolia,East Asia,ef_score,7.07
2006,Montenegro,Eastern Europe,ef_score,6.76
2006,Morocco,Middle East & North Africa,ef_score,6.17
2006,Mozambique,Sub-Saharan Africa,ef_score,5.58
2006,Myanmar,South Asia,ef_score,3.69
2006,Namibia,Sub-Saharan Africa,ef_score,6.57
2006,Nepal,South Asia,ef_score,6.78
2006,Netherlands,Western Europe,ef_score,7.88
2006,New Zealand,Oceania,ef_score,8.32
2006,Nicaragua,Latin America & the Caribbean,ef_score,7.44
2006,Niger,Sub-Saharan Africa,ef_score,5.37
2006,Nigeria,Sub-Saharan Africa,ef_score,6.41
2006,North Macedonia,Eastern Europe,ef_score,7.1
2006,Norway,Western Europe,ef_score,7.75
2006,Oman,Middle East & North Africa,ef_score,6.97
2006,Pakistan,South Asia,ef_score,5.93
2006,Panama,Latin America & the Caribbean,ef_score,7.66
2006,Papua New Guinea,Oceania,ef_score,6.5
2006,Paraguay,Latin America & the Caribbean,ef_score,6.95
2006,Peru,Latin America & the Caribbean,ef_score,7.66
2006,Philippines,South Asia,ef_score,6.96
2006,Poland,Eastern Europe,ef_score,6.81
2006,Portugal,Western Europe,ef_score,7.54
2006,Romania,Eastern Europe,ef_score,7.1
2006,Russia,Eastern Europe,ef_score,6.03
2006,Rwanda,Sub-Saharan Africa,ef_score,6.2
2006,Senegal,Sub-Saharan Africa,ef_score,5.78
2006,Serbia,Eastern Europe,ef_score,6.41
2006,Sierra Leone,Sub-Saharan Africa,ef_score,5.94
2006,Singapore,South Asia,ef_score,8.8
2006,Slovak Republic,Eastern Europe,ef_score,7.64
2006,Slovenia,Eastern Europe,ef_score,7.15
2006,South Africa,Sub-Saharan Africa,ef_score,6.96
2006,Spain,Western Europe,ef_score,7.81
2006,Sri Lanka,South Asia,ef_score,6.4
2006,Sweden,Western Europe,ef_score,7.72
2006,Switzerland,Western Europe,ef_score,8.57
2006,Syria,Middle East & North Africa,ef_score,5.34
2006,Taiwan,East Asia,ef_score,7.48
2006,Tanzania,Sub-Saharan Africa,ef_score,6.34
2006,Thailand,South Asia,ef_score,6.74
2006,Togo,Sub-Saharan Africa,ef_score,6
2006,Trinidad and Tobago,Latin America & the Caribbean,ef_score,7.3
2006,Tunisia,Middle East & North Africa,ef_score,6.48
2006,Turkey,Middle East & North Africa,ef_score,6.39
2006,Uganda,Sub-Saharan Africa,ef_score,7.2
2006,Ukraine,Eastern Europe,ef_score,5.75
2006,United Arab Emirates,Middle East & North Africa,ef_score,7.23
2006,United Kingdom,Western Europe,ef_score,8.39
2006,United States of America,North America,ef_score,8.51
2006,Uruguay,Latin America & the Caribbean,ef_score,7.29
2006,Venezuela,Latin America & the Caribbean,ef_score,4.68
2006,Vietnam,South Asia,ef_score,5.9
2006,Zambia,Sub-Saharan Africa,ef_score,7.12
2006,Zimbabwe,Sub-Saharan Africa,ef_score,3.47
2005,Albania,Eastern Europe,ef_score,7.12
2005,Algeria,Middle East & North Africa,ef_score,5.3
2005,Angola,Sub-Saharan Africa,ef_score,4.25
2005,Argentina,Latin America & the Caribbean,ef_score,6.22
2005,Armenia,Caucasus & Central Asia,ef_score,7.58
2005,Australia,Oceania,ef_score,8.17
2005,Austria,Western Europe,ef_score,7.91
2005,Azerbaijan,Caucasus & Central Asia,ef_score,6.03
2005,Bahamas,Latin America & the Caribbean,ef_score,7.1
2005,Bahrain,Middle East & North Africa,ef_score,6.81
2005,Bangladesh,South Asia,ef_score,5.97
2005,Barbados,Latin America & the Caribbean,ef_score,6.37
2005,Belgium,Western Europe,ef_score,7.59
2005,Belize,Latin America & the Caribbean,ef_score,7.29
2005,Benin,Sub-Saharan Africa,ef_score,5.94
2005,Bolivia,Latin America & the Caribbean,ef_score,6.56
2005,Bosnia and Herz.,Eastern Europe,ef_score,6.42
2005,Botswana,Sub-Saharan Africa,ef_score,7.18
2005,Brazil,Latin America & the Caribbean,ef_score,6.44
2005,Bulgaria,Eastern Europe,ef_score,7.13
2005,Burkina Faso,Sub-Saharan Africa,ef_score,5.81
2005,Burundi,Sub-Saharan Africa,ef_score,5.63
2005,Cameroon,Sub-Saharan Africa,ef_score,5.64
2005,Canada,North America,ef_score,8.27
2005,Central African Rep.,Sub-Saharan Africa,ef_score,5.05
2005,Chad,Sub-Saharan Africa,ef_score,5.39
2005,Chile,Latin America & the Caribbean,ef_score,7.98
2005,China,East Asia,ef_score,5.81
2005,Colombia,Latin America & the Caribbean,ef_score,6.5
2005,Dem. Rep. Congo,Sub-Saharan Africa,ef_score,4.68
2005,Congo,Sub-Saharan Africa,ef_score,4.87
2005,Costa Rica,Latin America & the Caribbean,ef_score,7.47
2005,Côte d'Ivoire,Sub-Saharan Africa,ef_score,6.02
2005,Croatia,Eastern Europe,ef_score,6.57
2005,Cyprus,Eastern Europe,ef_score,7.52
2005,Czechia,Eastern Europe,ef_score,7.52
2005,Denmark,Western Europe,ef_score,8.1
2005,Dominican Republic,Latin America & the Caribbean,ef_score,6.61
2005,Ecuador,Latin America & the Caribbean,ef_score,6.11
2005,Egypt,Middle East & North Africa,ef_score,6.08
2005,El Salvador,Latin America & the Caribbean,ef_score,7.64
2005,Estonia,Eastern Europe,ef_score,8
2005,Ethiopia,Sub-Saharan Africa,ef_score,5.3
2005,Fiji,Oceania,ef_score,7.03
2005,Finland,Western Europe,ef_score,8
2005,France,Western Europe,ef_score,7.57
2005,Gabon,Sub-Saharan Africa,ef_score,5.75
2005,Georgia,Caucasus & Central Asia,ef_score,7.73
2005,Germany,Western Europe,ef_score,7.81
2005,Ghana,Sub-Saharan Africa,ef_score,6.45
2005,Greece,Eastern Europe,ef_score,7.37
2005,Guatemala,Latin America & the Caribbean,ef_score,7.37
2005,Guinea-Bissau,Sub-Saharan Africa,ef_score,5.03
2005,Guyana,Latin America & the Caribbean,ef_score,6.53
2005,Haiti,Latin America & the Caribbean,ef_score,6.79
2005,Honduras,Latin America & the Caribbean,ef_score,7.16
2005,"Hong Kong SAR, China",East Asia,ef_score,9.01
2005,Hungary,Eastern Europe,ef_score,7.42
2005,Iceland,Western Europe,ef_score,8.07
2005,India,South Asia,ef_score,6.46
2005,Indonesia,South Asia,ef_score,6.55
2005,Iran,Middle East & North Africa,ef_score,6.07
2005,Ireland,Western Europe,ef_score,8.32
2005,Israel,Middle East & North Africa,ef_score,7.38
2005,Italy,Western Europe,ef_score,7.68
2005,Jamaica,Latin America & the Caribbean,ef_score,7.55
2005,Japan,East Asia,ef_score,8.05
2005,Jordan,Middle East & North Africa,ef_score,7.26
2005,Kazakhstan,Caucasus & Central Asia,ef_score,6.6
2005,Kenya,Sub-Saharan Africa,ef_score,7.19
2005,South Korea,East Asia,ef_score,7.52
2005,Kuwait,Middle East & North Africa,ef_score,7.02
2005,Kyrgyzstan,Caucasus & Central Asia,ef_score,6.76
2005,Latvia,Eastern Europe,ef_score,7.79
2005,Lesotho,Sub-Saharan Africa,ef_score,6.06
2005,Lithuania,Eastern Europe,ef_score,7.71
2005,Luxembourg,Western Europe,ef_score,7.61
2005,Madagascar,Sub-Saharan Africa,ef_score,5.65
2005,Malawi,Sub-Saharan Africa,ef_score,5.38
2005,Malaysia,South Asia,ef_score,6.51
2005,Mali,Sub-Saharan Africa,ef_score,5.73
2005,Malta,Western Europe,ef_score,7.57
2005,Mauritania,Sub-Saharan Africa,ef_score,5.72
2005,Mauritius,Sub-Saharan Africa,ef_score,7.5
2005,Mexico,Latin America & the Caribbean,ef_score,6.96
2005,Moldova,Eastern Europe,ef_score,6.59
2005,Mongolia,East Asia,ef_score,7
2005,Montenegro,Eastern Europe,ef_score,6.06
2005,Morocco,Middle East & North Africa,ef_score,6.15
2005,Mozambique,Sub-Saharan Africa,ef_score,5.42
2005,Myanmar,South Asia,ef_score,3.7
2005,Namibia,Sub-Saharan Africa,ef_score,6.61
2005,Nepal,South Asia,ef_score,6.62
2005,Netherlands,Western Europe,ef_score,7.95
2005,New Zealand,Oceania,ef_score,8.43
2005,Nicaragua,Latin America & the Caribbean,ef_score,7.37
2005,Niger,Sub-Saharan Africa,ef_score,5.23
2005,Nigeria,Sub-Saharan Africa,ef_score,6.18
2005,North Macedonia,Eastern Europe,ef_score,7.18
2005,Norway,Western Europe,ef_score,7.83
2005,Oman,Middle East & North Africa,ef_score,7.03
2005,Pakistan,South Asia,ef_score,5.92
2005,Panama,Latin America & the Caribbean,ef_score,7.71
2005,Papua New Guinea,Oceania,ef_score,6.5
2005,Paraguay,Latin America & the Caribbean,ef_score,6.99
2005,Peru,Latin America & the Caribbean,ef_score,7.68
2005,Philippines,South Asia,ef_score,6.96
2005,Poland,Eastern Europe,ef_score,6.81
2005,Portugal,Western Europe,ef_score,7.44
2005,Romania,Eastern Europe,ef_score,7.26
2005,Russia,Eastern Europe,ef_score,6.02
2005,Rwanda,Sub-Saharan Africa,ef_score,6.06
2005,Senegal,Sub-Saharan Africa,ef_score,5.85
2005,Serbia,Eastern Europe,ef_score,5.91
2005,Sierra Leone,Sub-Saharan Africa,ef_score,5.52
2005,Singapore,South Asia,ef_score,8.78
2005,Slovak Republic,Eastern Europe,ef_score,7.66
2005,Slovenia,Eastern Europe,ef_score,7.09
2005,South Africa,Sub-Saharan Africa,ef_score,7.01
2005,Spain,Western Europe,ef_score,7.85
2005,Sri Lanka,South Asia,ef_score,6.33
2005,Sweden,Western Europe,ef_score,7.77
